"user_id","discounted_booking_rate","avg_dist_flown","flight_to_hotel_booking_ratio","checked_bags_ratio","booking_count","booking_rate","active_days","avg_page_clicks","avg_bags","cancellation_rate","num_flight_booked","num_hotel_booked","avg_num_seats","total_checked_bags","travel_lead_time","avg_cancel_lead_time","total_dist_flown","avg_dist_flown_incl","avg_hotel_stay","avg_hotel_rooms","avg_trip_duration","avg_session_duration","num_flights_discount_applied","num_hotel_discount_applied","num_flights_discount_offered","num_hotel_discount_offered","total_hotel_discount_charges","total_flight_discount_charges","customer_age","gender","married","has_children","home_city","home_country","home_airport","num_trips","num_sessions","user_start_date","user_end_date","total_page_clicks","avg_session_duration_seconds","num_of_cancellation","num_of_flights_discount","num_of_hotel_discount","total_flight_charges","total_hotel_charges","total_sales","age_group","avg_total_sales","customer_value_per_trip","customer_value_per_session","avg_cust_lifespan","hotel_discount_proportion","flight_discount_proportion","avg_flight_discount_charges","avg_hotel_discount_charges","total_discount_proportion","avg_dollar_saved","avg_dollar_saved_per_km","customer_lifetime_value","scaled_ads","bargain_hunter_index","perks_offered"
"579230","0","1235.8600000000000000","0","1","1","0.13","118","9.63","1.00","0.00","1","0","1","1","12.00","","1235.86","154.48","0","0","1","00:01:11.625","0","0","2","0","0","0.00","46","M","false","false","baltimore","usa","BWI","1","8","2023-02-07","2023-06-05","77","71.625","0","2","0","216.93","0.00","216.930","Middle Aged","216.93","216.93","27.12","0.96","0.00","0.25","0.15","0","0.25","0","0","208.25","0.000","0.0000","10% Discount on Next Confirmed Booking"
"579275","0","6949.2425000000000000","0","0","5","0.63","144","15.88","0.60","0.20","4","5","1","3","65.60","134.00","27796.97","3474.62","6","1","7","00:04:18.592874","2","1","0","0","0","43.48","47","F","true","false","calgary","canada","YYC","5","8","2023-02-07","2023-07-01","127","258.593","1","2","1","14899.55","9385.00","24284.554","Middle Aged","24284.55","4856.91","3035.57","0.96","0.13","0.25","0.10","0","0.38","43.48","0.002","4662.63","0.015","0.0004","Priority Check-in and Boarding Privilege"
"579307","0","1301.1260000000000000","1","0","5","0.56","149","27.89","0.60","0.20","5","4","1","3","8.67","10.00","6505.63","722.85","1","1","2","00:05:54.103719","1","1","0","0","0","0.00","56","F","true","true","nashville","usa","BNA","5","9","2023-02-07","2023-07-07","251","354.104","1","1","1","1134.79","1123.00","2257.790","Middle Aged","2257.79","451.56","250.87","0.96","0.11","0.11","0","0","0.22","0","0","433.50","0.000","0.0000","Additional Free Checked Baggage Allowance"
"579323","0","1724.0533333333333333","1","1","3","0.38","160","17.75","1.00","0.00","3","3","1","3","12.00","","5172.16","646.52","2","1","3","00:02:12.375","0","1","0","0","11.4","0.00","30","F","false","true","new york","usa","JFK","3","8","2023-02-07","2023-07-18","142","132.375","0","0","1","963.67","868.60","1832.270","Young Aged","1832.27","610.76","229.03","0.96","0.13","0.00","0","0.10","0.13","0","0","586.33","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"579404","0","1774.0050000000000000","1","0","4","0.50","144","16.75","0.00","0.00","4","4","2","0","8.50","","7096.02","887.00","2","2","3","00:02:03.875","0","0","0","0","0","0.00","40","F","false","false","san diego","usa","SAN","4","8","2023-02-07","2023-07-02","134","123.875","0","0","0","4287.44","1352.00","5639.440","Middle Aged","5639.44","1409.86","704.93","0.96","0.00","0.00","0","0","0.00","0","0","1353.47","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"579503","0","0","0","0","0","0.00","44","10.25","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:17.375","0","0","0","0","0","0.00","74","F","true","false","tucson","usa","TUS","0","8","2023-02-07","2023-03-24","82","77.375","0","0","0","0.00","0.00","0.000","Senior Citizen","0.00","","0.00","0.96","0.00","0.00","0","0","0.00","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"579547","0","1960.5700000000000000","1","1","3","0.38","143","15.88","1.00","0.00","3","2","1","3","7.33","","5881.71","735.21","3","1","3","00:01:59.5","0","0","0","0","0","0.00","47","F","true","false","columbus","usa","LCK","3","8","2023-02-07","2023-07-01","127","119.500","0","0","0","2692.15","1883.00","4575.150","Middle Aged","4575.15","1525.05","571.89","0.96","0.00","0.00","0","0","0.00","0","0","1464.05","0.000","0.0000","Additional Free Checked Baggage Allowance"
"579589","0","1681.6016666666666667","1","0","6","0.75","121","25.00","0.17","0.00","6","5","2","1","7.50","","10089.61","1261.20","2","1","3","00:03:08.5","1","1","1","0","13.95","16.76","50","F","true","false","houston","usa","EFD","6","8","2023-02-07","2023-06-09","200","188.500","0","2","1","5825.63","4059.05","9884.682","Middle Aged","9884.68","1647.45","1235.59","0.96","0.13","0.25","0.08","0.05","0.38","16.76","0.002","1581.55","0.015","0.0003","Complimentary Room or Seat Upgrade on Next Booking"
"579707","0","1220.0200000000000000","1","0","2","0.22","152","15.56","0.50","0.00","2","2","2","1","7.50","","2440.04","271.12","2","2","2","00:01:54.222222","0","0","3","1","0.0","0.00","44","F","true","true","colorado springs","usa","COS","2","9","2023-02-07","2023-07-10","140","114.222","0","3","1","1127.58","666.00","1793.580","Middle Aged","1793.58","896.79","199.29","0.96","0.11","0.33","0.10","0.10","0.44","0","0","860.92","0.000","0.0000","Extended Booking Flexibility Options"
"579714","0","0","0","0","2","0.25","153","13.63","0","0.00","0","2","0","0","","","0.00","0.00","10","2","0","00:01:40.25","0","0","0","0","0","0.00","87","F","true","false","mobile","usa","MOB","2","8","2023-02-07","2023-07-10","109","100.250","0","0","0","0.00","3685.00","3685.000","Senior Citizen","3685.00","1842.50","460.63","0.96","0.00","0.00","0","0","0.00","0","0","1768.80","0.000","0.0000","Extended Booking Flexibility Options"
"579783","0","0","0","0","0","0.00","155","8.44","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:02.777778","0","0","0","0","0","0.00","27","F","false","false","ottawa","canada","YOW","0","9","2023-02-07","2023-07-13","76","62.778","0","0","0","0.00","0.00","0.000","Young Aged","0.00","","0.00","0.96","0.00","0.00","0","0","0.00","0","0","","0.000","0.0000","Extended Booking Flexibility Options"
"579792","0","1462.7675000000000000","0","0","5","0.63","142","17.75","0.20","0.00","4","5","1","1","55.75","","5851.07","731.38","5","1","7","00:02:12.75","1","2","0","0","257.7","101.01","48","F","true","false","toronto","canada","YZD","5","8","2023-02-07","2023-06-29","142","132.750","0","1","2","1143.08","3357.30","4500.378","Middle Aged","4500.38","900.08","562.55","0.96","0.25","0.13","0.25","0.10","0.38","101.01","0.017","864.08","0.127","0.0041","Extended Cancellation Window at No Additional Cost"
"579804","0","1114.7300000000000000","0","1","3","0.38","153","12.25","0.67","0.00","2","3","1","2","7.50","","2229.46","278.68","4","1","2","00:01:32.25","0","1","3","0","25.50","0.00","57","F","true","false","baton rouge","usa","BTR","3","8","2023-02-07","2023-07-10","98","92.250","0","3","1","304.05","5853.50","6157.550","Middle Aged","6157.55","2052.52","769.69","0.96","0.13","0.38","0.13","0.15","0.50","0","0","1970.42","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"579829","0","2462.3833333333333333","1","0","3","0.38","137","16.25","0.67","0.00","3","3","1","2","5.33","","7387.15","923.39","1","1","2","00:02:01.625","0","0","1","2","0.0","0.00","61","F","false","false","calgary","canada","YYC","3","8","2023-02-07","2023-06-24","130","121.625","0","1","2","1334.68","541.00","1875.680","Senior Citizen","1875.68","625.23","234.46","0.96","0.25","0.13","0.25","0.10","0.38","0","0","600.22","0.000","0.0000","Additional Free Checked Baggage Allowance"
"579846","2","0","0","0","1","0.13","106","13.25","0","0.00","0","1","0","0","","","0.00","0.00","19","1","0","00:01:40","1","1","1","1","275.50","0.00","27","F","false","false","new york","usa","LGA","1","8","2023-02-07","2023-05-24","106","100.000","0","2","2","0.00","2479.50","2479.500","Young Aged","2479.50","2479.50","309.94","0.96","0.25","0.25","0.10","0.13","0.50","0","0","2380.32","0.000","0.0000","Access to Special Booking Discounts"
"579950","0","2886.7425000000000000","0","0","5","0.56","145","16.11","0.40","0.00","4","5","1","2","9.50","","11546.97","1283.00","5","1","3","00:02:00.444444","1","0","0","3","0.0","64.38","37","F","false","true","baltimore","usa","BWI","5","9","2023-02-07","2023-07-02","145","120.444","0","1","3","2053.62","4451.00","6504.622","Middle Aged","6504.62","1300.92","722.74","0.96","0.33","0.11","0.10","0.17","0.44","64.38","0.006","1248.88","0.045","0.0005","Priority Check-in and Boarding Privilege"
"579971","0","0","0","0","0","0.00","149","11.38","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:25.625","0","0","0","0","0","0.00","79","F","true","false","baltimore","usa","BWI","0","8","2023-02-07","2023-07-06","91","85.625","0","0","0","0.00","0.00","0.000","Senior Citizen","0.00","","0.00","0.96","0.00","0.00","0","0","0.00","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"579999","0","0","0","0","1","0.13","131","11.00","0","0.00","0","1","0","0","","","0.00","0.00","2","2","0","00:01:22.5","0","0","2","0","0","0.00","19","F","false","false","new york","usa","LGA","1","8","2023-02-07","2023-06-18","88","82.500","0","2","0","0.00","260.00","260.000","Student","260.00","260.00","32.50","0.96","0.00","0.25","0.30","0","0.25","0","0","249.60","0.000","0.0000","Free Meal Included With Hotel Booking"
"580026","0","0","0","0","0","0.00","133","13.56","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:39.333333","0","0","3","2","0.0","0.00","78","F","true","false","new york","usa","LGA","0","9","2023-02-07","2023-06-20","122","99.333","0","3","2","0.00","0.00","0.000","Senior Citizen","0.00","","0.00","0.96","0.22","0.33","0.20","0.10","0.56","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"580077","0","1356.8300000000000000","0","0","2","0.25","160","17.63","0.00","0.00","1","2","1","0","9.00","","1356.83","169.60","4","1","4","00:02:09.5","0","0","2","1","0.0","0.00","34","F","true","false","tampa","usa","TPA","2","8","2023-02-07","2023-07-18","141","129.500","0","2","1","242.83","968.00","1210.830","Young Aged","1210.83","605.42","151.35","0.96","0.13","0.25","0.18","0.10","0.38","0","0","581.20","0.000","0.0000","Extended Booking Flexibility Options"
"580211","0","1592.2350000000000000","1","0","6","0.75","161","25.13","0.83","0.00","6","6","1","5","7.83","","9553.41","1194.18","4","1","5","00:03:08","1","1","0","0","9.40","26.16","40","F","false","false","oklahoma city","usa","TIK","6","8","2023-02-08","2023-07-20","201","188.000","0","1","1","1716.29","4159.60","5875.889","Middle Aged","5875.89","979.31","734.49","0.95","0.13","0.13","0.10","0.05","0.25","26.16","0.003","930.34","0.022","0.0003","Additional Free Checked Baggage Allowance"
"580212","0","1666.3666666666666667","0","0","4","0.50","158","19.25","0.25","0.00","3","4","1","1","8.00","","4999.10","624.89","3","1","4","00:02:24.125","1","1","1","2","84.00","9.46","47","F","false","false","baltimore","usa","BWI","4","8","2023-02-08","2023-07-16","154","144.125","0","2","3","893.45","2541.00","3434.445","Middle Aged","3434.45","858.61","429.31","0.95","0.38","0.25","0.13","0.08","0.63","9.46","0.002","815.68","0.015","0.0005","Complimentary Room or Seat Upgrade on Next Booking"
"580402","0","1995.3650000000000000","1","1","5","0.63","157","20.13","0.80","0.00","4","4","1","4","8.75","","7981.46","997.68","3","1","3","00:02:27.375","0","0","0","1","0.00","0.00","43","F","false","false","las vegas","usa","LAS","5","8","2023-02-08","2023-07-15","161","147.375","0","0","1","3007.84","1720.00","4727.840","Middle Aged","4727.84","945.57","590.98","0.95","0.13","0.00","0","0.05","0.13","0","0","898.29","0.000","0.0000","Additional Free Checked Baggage Allowance"
"580460","0","1832.5633333333333333","1","0","3","0.38","101","13.00","0.33","0.00","3","2","1","1","6.67","","5497.69","687.21","3","1","3","00:01:37.25","1","0","1","0","0","13.46","44","F","false","true","colorado springs","usa","COS","3","8","2023-02-08","2023-05-21","104","97.250","0","2","0","627.30","726.00","1353.296","Middle Aged","1353.30","451.10","169.16","0.95","0.00","0.25","0.10","0","0.25","13.46","0.002","428.55","0.015","0.0004","Complimentary Room or Seat Upgrade on Next Booking"
"580515","0","2410.5366666666666667","1","0","3","0.33","133","17.11","0.67","0.00","3","3","2","2","9.67","","7231.61","803.51","4","2","5","00:02:08.888889","2","0","3","0","0","96.01","49","F","false","false","corpus christi","usa","CRP","3","9","2023-02-08","2023-06-21","154","128.889","0","5","0","8015.38","2614.00","10629.384","Middle Aged","10629.38","3543.13","1181.04","0.95","0.00","0.56","0.13","0","0.56","48.00","0.013","3365.97","0.097","0.0071","Extended Cancellation Window at No Additional Cost"
"580578","0","2802.4400000000000000","1","0","4","0.44","159","19.56","0.25","0.00","4","4","1","1","7.25","","11209.76","1245.53","2","1","3","00:02:26.444444","0","0","0","1","0.0","0.00","45","F","false","true","toronto","canada","YTZ","4","9","2023-02-08","2023-07-17","176","146.444","0","0","1","3960.85","1566.00","5526.850","Middle Aged","5526.85","1381.71","614.09","0.95","0.11","0.00","0","0.10","0.11","0","0","1312.62","0.000","0.0000","Priority Check-in and Boarding Privilege"
"580611","0","2619.5200000000000000","1","0","4","0.50","146","18.13","0.25","0.00","4","3","1","1","5.75","","10478.08","1309.76","2","1","3","00:02:15.5","0","1","0","0","45.6","0.00","40","F","false","false","new york","usa","JFK","4","8","2023-02-08","2023-07-04","145","135.500","0","0","1","1605.19","890.40","2495.590","Middle Aged","2495.59","623.90","311.95","0.95","0.13","0.00","0","0.10","0.13","0","0","592.71","0.000","0.0000","Priority Check-in and Boarding Privilege"
"580622","0","0","0","0","0","0.00","160","8.00","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:00.25","0","0","2","0","0","0.00","69","F","true","false","london","canada","YXU","0","8","2023-02-08","2023-07-18","64","60.250","0","2","0","0.00","0.00","0.000","Senior Citizen","0.00","","0.00","0.95","0.00","0.25","0.25","0","0.25","0","0","","0.000","0.0000","Extended Booking Flexibility Options"
"580626","0","3430.3233333333333333","1","0","3","0.33","131","13.78","0.33","0.00","3","2","1","1","116.00","","10290.97","1143.44","3","1","9","00:01:42.111111","0","2","2","0","49.00","0.00","54","F","true","false","santa ana","usa","SNA","3","9","2023-02-08","2023-06-19","124","102.111","0","2","2","3656.07","889.00","4545.070","Middle Aged","4545.07","1515.02","505.01","0.95","0.22","0.22","0.10","0.08","0.44","0","0","1439.27","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"580658","0","1299.5633333333333333","1","0","3","0.38","143","14.00","0.33","0.00","3","3","1","1","6.00","","3898.69","487.34","2","1","4","00:01:44.375","0","1","1","0","27.9","0.00","48","F","false","false","windsor","canada","YQG","3","8","2023-02-08","2023-07-01","112","104.375","0","1","1","655.61","789.10","1444.710","Middle Aged","1444.71","481.57","180.59","0.95","0.13","0.13","0.20","0.10","0.25","0","0","457.49","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"580895","0","0","0","0","2","0.25","153","8.63","0","0.00","0","2","0","0","","","0.00","0.00","5","2","0","00:01:04.5","0","1","1","1","117.0","0.00","74","F","true","false","austin","usa","AUS","2","8","2023-02-08","2023-07-12","69","64.500","0","1","2","0.00","1970.00","1970.000","Senior Citizen","1970.00","985.00","246.25","0.95","0.25","0.13","0.40","0.10","0.38","0","0","935.75","0.000","0.0000","Extended Booking Flexibility Options"
"580902","0","151.1900000000000000","1","0","2","0.22","94","11.11","0.00","0.00","2","2","1","0","6.50","","302.38","33.60","4","1","5","00:01:23","0","0","2","0","0","0.00","55","F","true","false","philadelphia","usa","PHL","2","9","2023-02-08","2023-05-13","100","83.000","0","2","0","57.11","1452.00","1509.110","Middle Aged","1509.11","754.56","167.68","0.95","0.00","0.22","0.08","0","0.22","0","0","716.83","0.000","0.0000","Free Meal Included With Hotel Booking"
"580944","0","2021.6800000000000000","1","0","3","0.38","138","14.00","0.33","0.00","2","2","1","1","5.00","","4043.36","505.42","4","1","2","00:01:46.375","0","1","0","3","369.60","0.00","43","F","true","true","winnipeg","canada","YWG","3","8","2023-02-08","2023-06-26","112","106.375","0","0","4","795.32","1827.40","2622.720","Middle Aged","2622.72","874.24","327.84","0.95","0.50","0.00","0","0.18","0.50","0","0","830.53","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"580971","0","2114.2050000000000000","1","0","2","0.22","119","17.44","0.00","0.00","2","2","1","0","9.00","","4228.41","469.82","5","1","6","00:02:10.777778","0","0","2","1","0.0","0.00","45","M","false","false","toronto","canada","YTZ","2","9","2023-02-08","2023-06-07","157","130.778","0","2","1","842.47","1926.00","2768.470","Middle Aged","2768.47","1384.24","307.61","0.95","0.11","0.22","0.15","0.10","0.33","0","0","1315.03","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"581005","0","2575.8940000000000000","1","0","5","0.63","160","16.13","0.60","0.00","5","4","1","3","8.60","","12879.47","1609.93","3","1","4","00:01:59.5","0","0","1","0","0","0.00","46","F","false","false","el paso","usa","ELP","5","8","2023-02-08","2023-07-18","129","119.500","0","1","0","2027.83","2873.00","4900.830","Middle Aged","4900.83","980.17","612.60","0.95","0.00","0.13","0.10","0","0.13","0","0","931.16","0.000","0.0000","Priority Check-in and Boarding Privilege"
"581085","0","2261.1850000000000000","1","0","4","0.50","129","33.13","0.25","0.25","4","4","1","1","6.80","4.00","9044.74","1130.59","3","1","3","00:10:41.322067","1","2","1","1","13.5","0.00","29","F","true","true","new york","usa","JFK","4","8","2023-02-08","2023-06-18","265","641.322","1","2","3","1669.88","2326.50","3996.380","Young Aged","3996.38","999.10","499.55","0.95","0.38","0.25","0.10","0.10","0.63","0","0","949.15","0.000","0.0000","Priority Check-in and Boarding Privilege"
"581086","2","4471.9000000000000000","1","0","1","0.13","145","11.13","0.00","0.00","1","1","3","0","4.00","","4471.90","558.99","2","3","4","00:01:23.375","1","1","1","1","194.40","659.58","45","F","false","false","los angeles","usa","LAX","1","8","2023-02-08","2023-07-04","89","83.375","0","2","2","5936.25","777.60","6713.847","Middle Aged","6713.85","6713.85","839.23","0.95","0.25","0.25","0.23","0.23","0.50","219.86","0.049","6378.16","0.366","0.0210","Access to Special Booking Discounts"
"581091","0","2350.3675000000000000","1","0","4","0.50","143","16.88","0.75","0.00","4","4","1","3","9.25","","9401.47","1175.18","3","1","4","00:02:04.875","0","1","0","0","41.0","0.00","33","M","false","false","dallas","usa","DAL","4","8","2023-02-08","2023-07-01","135","124.875","0","0","1","1630.97","1793.00","3423.970","Young Aged","3423.97","855.99","428.00","0.95","0.13","0.00","0","0.10","0.13","0","0","813.19","0.000","0.0000","Priority Check-in and Boarding Privilege"
"581110","0","0","0","0","0","0.00","117","8.88","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:06.25","0","0","0","1","0.0","0.00","46","F","true","true","tulsa","usa","TUL","0","8","2023-02-08","2023-06-06","71","66.250","0","0","1","0.00","0.00","0.000","Middle Aged","0.00","","0.00","0.95","0.13","0.00","0","0.10","0.13","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"581111","0","2069.5250000000000000","1","0","4","0.50","158","21.88","0.50","0.00","4","3","1","2","5.25","","8278.10","1034.76","2","1","3","00:02:41.875","1","1","1","0","20.8","7.70","47","O","true","true","las vegas","usa","LSV","4","8","2023-02-08","2023-07-17","175","161.875","0","2","1","1418.58","1303.20","2721.780","Middle Aged","2721.78","680.45","340.22","0.95","0.13","0.25","0.10","0.10","0.38","7.70","0.001","646.43","0.007","0.0002","Priority Check-in and Boarding Privilege"
"581120","0","2772.6233333333333333","1","1","3","0.38","119","50.88","1.33","0.33","3","3","1","4","6.00","5.00","8317.87","1039.73","2","1","2","00:18:23","1","1","1","1","0.00","0.00","43","F","false","false","quebec","canada","YQB","3","8","2023-02-08","2023-06-08","407","1103.000","1","2","2","1611.06","724.00","2335.060","Middle Aged","2335.06","778.35","291.88","0.95","0.25","0.25","0.10","0.05","0.50","0","0","739.43","0.000","0.0000","Additional Free Checked Baggage Allowance"
"581239","0","1433.6450000000000000","2","1","2","0.25","128","13.00","1.00","0.00","2","1","1","2","7.00","","2867.29","358.41","3","1","4","00:01:36","0","0","0","1","0.0","0.00","38","M","false","true","chicago","usa","UGN","2","8","2023-02-08","2023-06-17","104","96.000","0","0","1","532.29","225.00","757.290","Middle Aged","757.29","378.65","94.66","0.95","0.13","0.00","0","0.10","0.13","0","0","359.72","0.000","0.0000","Free Meal Included With Hotel Booking"
"581269","0","4160.8025000000000000","1","0","4","0.50","162","22.25","0.25","0.00","4","4","1","1","7.25","","16643.21","2080.40","2","1","3","00:02:46.375","0","0","0","0","0","0.00","51","F","true","false","san jose","usa","SJC","4","8","2023-02-08","2023-07-20","178","166.375","0","0","0","2878.79","1795.00","4673.790","Middle Aged","4673.79","1168.45","584.22","0.95","0.00","0.00","0","0","0.00","0","0","1110.03","0.000","0.0000","Priority Check-in and Boarding Privilege"
"581307","0","2722.6150000000000000","0","0","3","0.33","127","9.44","0.00","0.00","2","3","1","0","6.50","","5445.23","605.03","6","1","3","00:01:10.555556","0","1","1","0","403.2","0.00","33","F","false","false","san antonio","usa","SAT","3","9","2023-02-08","2023-06-15","85","70.556","0","1","1","961.28","4247.80","5209.080","Young Aged","5209.08","1736.36","578.79","0.95","0.11","0.11","0.10","0.10","0.22","0","0","1649.54","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"581343","1","5358.0750000000000000","1","1","2","0.25","84","38.63","1.50","0.50","2","2","3","3","141.00","191.00","10716.15","1339.52","14","2","10","00:16:49.25","1","1","1","1","0.00","0.00","26","F","false","false","halifax","canada","YAW","2","8","2023-02-08","2023-05-03","309","1009.250","1","2","2","5868.09","6756.00","12624.090","Young Aged","12624.09","6312.05","1578.01","0.95","0.25","0.25","0.15","0.15","0.50","0","0","5996.45","0.000","0.0000","Access to Special Booking Discounts"
"581365","0","1626.5600000000000000","1","2","1","0.13","155","11.88","2.00","0.00","1","1","1","2","9.00","","1626.56","203.32","2","1","3","00:01:28.125","0","0","1","0","0","0.00","33","F","false","false","omaha","usa","OFF","1","8","2023-02-08","2023-07-14","95","88.125","0","1","0","287.72","378.00","665.720","Young Aged","665.72","665.72","83.22","0.95","0.00","0.13","0.15","0","0.13","0","0","632.43","0.000","0.0000","Extended Booking Flexibility Options"
"581385","1","0","0","0","1","0.13","107","10.13","0","0.00","0","1","0","0","","","0.00","0.00","4","1","0","00:01:15.5","1","0","1","1","0.00","0.00","52","F","true","true","calgary","canada","YYC","1","8","2023-02-08","2023-05-26","81","75.500","0","2","1","0.00","932.00","932.000","Middle Aged","932.00","932.00","116.50","0.95","0.13","0.25","0.10","0.05","0.38","0","0","885.40","0.000","0.0000","Access to Special Booking Discounts"
"581388","1","2511.7200000000000000","1","1","1","0.13","160","10.00","1.00","0.00","1","1","1","1","6.00","","2511.72","313.96","7","1","8","00:01:14.125","1","0","1","1","0.00","22.29","27","F","false","false","denver","usa","DEN","1","8","2023-02-08","2023-07-19","80","74.125","0","2","1","423.59","364.00","787.586","Young Aged","787.59","787.59","98.45","0.95","0.13","0.25","0.05","0.25","0.38","22.29","0.009","748.21","0.067","0.0008","Access to Special Booking Discounts"
"581409","0","1771.0100000000000000","1","0","3","0.38","120","12.50","0.33","0.00","3","2","2","1","8.33","","5313.03","664.13","2","1","3","00:01:31.75","1","0","3","0","0","20.09","40","F","false","true","louisville","usa","LOU","3","8","2023-02-08","2023-06-09","100","91.750","0","4","0","5108.30","1452.00","6560.297","Middle Aged","6560.30","2186.77","820.04","0.95","0.00","0.50","0.14","0","0.50","20.09","0.004","2077.43","0.030","0.0021","Complimentary Room or Seat Upgrade on Next Booking"
"581412","0","1420.3600000000000000","1","1","2","0.25","144","16.25","1.00","0.00","2","2","1","2","8.50","","2840.72","355.09","3","1","4","00:02:00.75","0","0","0","1","0.00","0.00","49","F","false","false","charlotte","usa","CLT","2","8","2023-02-08","2023-07-03","130","120.750","0","0","1","510.44","1299.00","1809.440","Middle Aged","1809.44","904.72","226.18","0.95","0.13","0.00","0","0.25","0.13","0","0","859.48","0.000","0.0000","Free Meal Included With Hotel Booking"
"581438","0","1963.7466666666666667","1","1","3","0.38","152","15.63","1.00","0.00","3","3","2","3","9.33","","5891.24","736.41","5","2","6","00:01:56.5","1","0","0","1","0.0","35.49","41","M","true","false","new york","usa","JFK","3","8","2023-02-08","2023-07-11","125","116.500","0","1","1","3320.37","2465.00","5785.365","Middle Aged","5785.37","1928.46","723.17","0.95","0.13","0.13","0.05","0.20","0.25","35.49","0.006","1832.04","0.045","0.0003","Extended Cancellation Window at No Additional Cost"
"581461","0","0","0","0","1","0.13","98","10.88","0","0.00","0","1","0","0","","","0.00","0.00","1","2","0","00:01:20.875","0","0","3","0","0","0.00","19","F","false","false","new york","usa","LGA","1","8","2023-02-08","2023-05-17","87","80.875","0","3","0","0.00","302.00","302.000","Student","302.00","302.00","37.75","0.95","0.00","0.38","0.17","0","0.38","0","0","286.90","0.000","0.0000","10% Discount on Next Confirmed Booking"
"581491","0","2473.6100000000000000","1","1","3","0.33","155","27.56","0.67","0.33","2","2","2","2","167.00","238.00","4947.22","549.69","3","1","12","00:14:32","1","1","2","1","0.0","0.00","19","F","false","false","kansas city","usa","MCI","3","9","2023-02-08","2023-07-13","248","872.000","1","3","2","2439.13","1830.00","4269.130","Student","4269.13","1423.04","474.35","0.95","0.22","0.33","0.13","0.10","0.56","0","0","1351.89","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"581527","0","2473.4150000000000000","1","0","5","0.56","148","13.33","0.20","0.00","4","4","1","1","7.50","","9893.66","1099.30","2","1","3","00:01:39.111111","1","1","1","2","37.35","0.00","39","F","true","false","san antonio","usa","SAT","5","9","2023-02-08","2023-07-07","120","99.111","0","2","3","1676.89","2180.65","3857.540","Middle Aged","3857.54","771.51","428.62","0.95","0.33","0.22","0.23","0.10","0.56","0","0","732.93","0.000","0.0000","Priority Check-in and Boarding Privilege"
"581577","0","2603.6200000000000000","1","0","2","0.25","114","16.25","0.50","0.00","2","2","1","1","8.00","","5207.24","650.90","1","1","2","00:02:00.875","0","0","1","1","0.00","0.00","39","M","true","false","portland","usa","PWM","2","8","2023-02-08","2023-06-03","130","120.875","0","1","1","880.31","297.00","1177.310","Middle Aged","1177.31","588.66","147.16","0.95","0.13","0.13","0.15","0.05","0.25","0","0","559.23","0.000","0.0000","10% Discount on Next Confirmed Booking"
"581595","0","0","0","0","0","0.00","112","11.22","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:23.666667","0","0","2","2","0.00","0.00","19","F","false","true","edmonton","canada","YEG","0","9","2023-02-08","2023-05-31","101","83.667","0","2","2","0.00","0.00","0.000","Student","0.00","","0.00","0.95","0.22","0.22","0.15","0.15","0.44","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"581666","0","3636.8800000000000000","1","0","3","0.38","151","16.38","0.67","0.00","3","3","1","2","8.67","","10910.64","1363.83","8","1","9","00:02:02.75","0","0","2","1","0.0","0.00","53","F","true","false","reno","usa","RNO","3","8","2023-02-08","2023-07-10","131","122.750","0","2","1","1901.43","4937.00","6838.430","Middle Aged","6838.43","2279.48","854.80","0.95","0.13","0.25","0.10","0.10","0.38","0","0","2165.51","0.000","0.0000","Additional Free Checked Baggage Allowance"
"581679","3","15903.3500000000000000","0","2","1","0.13","159","21.00","2.00","1.00","1","0","4","2","172.00","119.00","15903.35","1987.92","0","0","17","00:11:24.125759","1","2","1","1","0.0","0.00","21","F","false","true","toronto","canada","YTZ","1","8","2023-02-08","2023-07-17","168","684.126","1","2","3","9857.00","0.00","9857.000","Student","9857.00","9857.00","1232.13","0.95","0.38","0.25","0.25","0.10","0.63","0","0","9364.15","0.000","0.0000","Access to Special Booking Discounts"
